OBJECTID,Sistema_de_Transporte,PK,POINT_M,NEAR_FID,NEAR_DIST,GlobalID,Latitud,Longitud
6758,Oleoducto Caño Limón - Coveñas | Ayacucho - Coveñas,K682+500,682500,84,0.026562561617507,{42885E02-797F-4C98-8362-8321BEF4A1DA},9.43577078979612,-74.9439617119769
6759,Oleoducto Caño Limón - Coveñas | Rio Zulia - Oru,K364+500,364500,74,0.61449204729685,{3138C79A-5782-4161-8B5A-54FD28A753A9},8.59434483590185,-72.8329124102588
6761,Oleoducto Caño Limón - Coveñas | Caño Limón - Banadia,K6+000,6000,76,0.121569843004626,{D4230CBB-FE49-4737-9302-3D94B08C04BF},6.9352028236794,-71.2085928503705
6762,Oleoducto Caño Limón - Coveñas | Ayacucho - Coveñas,K766+500,766500,84,0.119923004153795,{6FB6B462-22A4-4571-80B0-C62396E76A05},9.39515461352534,-75.6643949208737
6763,Oleoducto Caño Limón - Coveñas | Rio Zulia - Oru,K305+000,305000,74,0.076672252650065,{F2CA99CB-DD4A-4B4C-B3EF-DE25D61C1971},8.22305416547501,-72.4776475321281
6764,Oleoducto Caño Limón - Coveñas | Caño Limón - Banadia,K34+000,34000,76,0.036287036671126,{38FEA41F-E037-4AA6-BA93-1B1A8E142501},6.99662716598179,-71.4280838172744
6765,Oleoducto Caño Limón - Coveñas | Toledo - Rio Zulia,K254+500,254500,89,0.006957746244397,{CBD5BC08-1BE4-4C55-86BB-086FA4B8EE02},7.81240942802745,-72.5940960305518
6766,Oleoducto Caño Limón - Coveñas | Oru - Ayacucho,K462+000,462000,102,2.39474345412516,{731F6F80-6747-4204-A654-937B6CC519AF},8.59924273032152,-73.546990083219
6767,Oleoducto Caño Limón - Coveñas | Samore - Toledo,K145+000,145000,22,1.64294708717232,{F9E9124F-EF42-43E6-9F7B-ACEC54C81D64},7.10344171989103,-72.28745896724
6769,Oleoducto Caño Limón - Coveñas | Ayacucho - Coveñas,K591+000,591000,84,0.137222856841041,{608FBD65-D16E-4FC5-A43F-3C01AB3E46A4},9.35002909984161,-74.1765557437346
6772,Oleoducto Caño Limón - Coveñas | Banadia - Samore,K123+000,123000,90,0.054716019338224,{9C99F10E-B0CE-4C70-8164-B90912533E69},7.03800736940358,-72.1563272547401
6773,Oleoducto Caño Limón - Coveñas | Toledo - Rio Zulia,K196+000,196000,89,1.58635776533071,{8E4BEA4A-01E2-4E32-AA84-1395E026F5A5},7.37360267331942,-72.4954876711268
6774,Oleoducto Caño Limón - Coveñas | Ayacucho - Coveñas,K720+500,720500,84,0.033972541820172,{4A258993-5314-46F2-9495-BB34265C0D46},9.30775490235073,-75.2649655327376
6776,Oleoducto Caño Limón - Coveñas | Ayacucho - Coveñas,K664+000,664000,84,1.74739366768469,{BA538FB2-E951-4ED7-8A93-4A0718A2A69A},9.42130509874159,-74.8046457190932
6777,Oleoducto Caño Limón - Coveñas | Rio Zulia - Oru,K346+500,346500,74,0.079622091386792,{5CB93D65-6B94-4CF7-BC3C-3BB5B3AA7E1D},8.4977076512126,-72.7161984848844
6779,Oleoducto Caño Limón - Coveñas | Oru - Ayacucho,K394+000,394000,102,0.074446630681926,{9B250EDA-2A24-4B2E-B767-E6B5E1017FBF},8.61735983864474,-73.064148907487
6780,Oleoducto Caño Limón - Coveñas | Samore - Toledo,K180+500,180500,22,0.57580901832379,{A8057081-BE9D-478E-A4FA-6E77DD48B166},7.26606995333722,-72.4339055482847
6782,Oleoducto Caño Limón - Coveñas | Ayacucho - Coveñas,K758+000,758000,84,0.060599258982188,{4C445DB5-37F7-4A73-B7DB-6D3A9395C714},9.37961841700992,-75.5885269010789
6783,Oleoducto Caño Limón - Coveñas | Rio Zulia - Oru,K286+500,286500,74,0.002127386520581,{1F82D8F1-32E8-41A0-BE22-E02D504B8721},8.06287254893726,-72.4890744557569
6784,Oleoducto Caño Limón - Coveñas | Caño Limón - Banadia,K43+000,43000,76,0.150181281646894,{082B09A1-5700-436F-8AF5-F58F2C5D8F34},6.97946609938062,-71.5074956767328
6785,Oleoducto Caño Limón - Coveñas | Toledo - Rio Zulia,K241+500,241500,89,0.112433765444825,{CCEDF0B0-DD72-4071-91CE-6245F9B74F50},7.71406683650158,-72.603113389791
6786,Oleoducto Caño Limón - Coveñas | Oru - Ayacucho,K454+000,454000,102,0.016344608733295,{6995F11F-0912-4362-823E-F9B0922F5CE2},8.59372235698725,-73.4832917881073
6787,Oleoducto Caño Limón - Coveñas | Ayacucho - Coveñas,K479+000,479000,84,0.06098377231994,{BBCF0EDE-AB35-4BE4-9EB7-45CD27C93918},8.67695219859986,-73.6492407517287
6788,Oleoducto Caño Limón - Coveñas | Ayacucho - Coveñas,K505+000,505000,84,0.131627997610574,{2DF0DEFC-8708-4E6D-979F-23963B9A884A},8.90636510868887,-73.6850166455962
6790,Oleoducto Caño Limón - Coveñas | Ayacucho - Coveñas,K734+000,734000,84,0.085709835979021,{CA428970-7425-44BD-8B4D-19DC2E8109A2},9.33104847320821,-75.3778941488374
6792,Oleoducto Caño Limón - Coveñas | Ayacucho - Coveñas,K649+500,649500,84,0.011918931728312,{A01E4E40-7D7E-42CF-BAD8-875E50641547},9.46679861368557,-74.6921775640809
6794,Oleoducto Caño Limón - Coveñas | Banadia - Samore,K116+500,116500,90,1.12668319085565,{24C80C64-A233-4D5A-A5CF-A31DE8CB0BB8},7.01234618280717,-72.1064833793881
6795,Oleoducto Caño Limón - Coveñas | Oru - Ayacucho,K402+000,402000,102,0.342461592444263,{8A99B339-42CF-4883-BFE5-3739C1B1CDE9},8.62907733664314,-73.1289608264118
6796,Oleoducto Caño Limón - Coveñas | Ayacucho - Coveñas,K559+000,559000,84,0.014416427294657,{622E5540-126A-4139-B6E8-E0A10CD5DBD2},9.28256939296832,-73.8933395887585
6798,Oleoducto Caño Limón - Coveñas | Ayacucho - Coveñas,K621+500,621500,84,0.076849787948202,{C4B0E878-DDCA-4866-8BF8-BC580F9E7DB5},9.40967706926355,-74.4462254941238
6799,Oleoducto Caño Limón - Coveñas | Rio Zulia - Oru,K328+500,328500,74,0.599355868650892,{F3CF78D3-2C66-4D7E-9ADD-D1BE11F0706F},8.37591612948984,-72.6108731774224
6801,Oleoducto Caño Limón - Coveñas | Oru - Ayacucho,K435+500,435500,102,2.06104055066326,{9AE74450-9706-4B42-BED1-D6DD4D9E7672},8.60478692647189,-73.3535656856644
6802,Oleoducto Caño Limón - Coveñas | Samore - Toledo,K179+000,179000,22,0.014544253921935,{246342FE-7FA7-4E2F-8C27-31BBFB505596},7.25311783814593,-72.4337881105487
6804,Oleoducto Caño Limón - Coveñas | Ayacucho - Coveñas,K750+500,750500,84,0.034275879155247,{2C1B0782-EBC3-4BCE-99FB-E56765AD426B},9.36682961363885,-75.5216875222653
6806,Oleoducto Caño Limón - Coveñas | Caño Limón - Banadia,K15+500,15500,76,2.1013407379527,{961C7C28-6698-435C-BF0D-E9A10BA0DB1B},6.95412513213344,-71.2823083281743
6807,Oleoducto Caño Limón - Coveñas | Toledo - Rio Zulia,K212+500,212500,89,0.957715549876012,{9672A4DD-3552-41AE-802E-D3C8C39BAC72},7.48348745863978,-72.5599095398479
6808,Oleoducto Caño Limón - Coveñas | Caño Limón - Banadia,K27+500,27500,76,0.240478248148172,{CB4D3DD1-02B2-4BFD-9C09-6C39110E0597},7.00744473698187,-71.3744214292988
6810,Oleoducto Caño Limón - Coveñas | Ayacucho - Coveñas,K636+000,636000,84,0.029763037014049,{93A711B9-0B3D-41E1-961F-44456A707010},9.44219234311038,-74.5737426734097
6811,Oleoducto Caño Limón - Coveñas | Banadia - Samore,K96+000,96000,90,0.127659573277085,{F033C388-67E6-4B68-913D-7DE4F44B9636},6.93065465799686,-71.9738369994487
6813,Oleoducto Caño Limón - Coveñas | Caño Limón - Banadia,K7+000,7000,76,0.13200711223535,{B6329B12-F6BE-49EE-B8CB-CAF1624DA914},6.94176499292279,-71.2147192996802
6814,Oleoducto Caño Limón - Coveñas | Ayacucho - Coveñas,K536+500,536500,84,0.007020431970201,{F07FEA49-3727-4B95-B7A0-5CB33F60133A},9.1858788159607,-73.7313131093984
6815,Oleoducto Caño Limón - Coveñas | Banadia - Samore,K134+500,134500,90,1.20922814848008,{AB650ADF-B88E-4708-8F91-5F84A10DBE32},7.06134142312235,-72.2270734632482
6816,Oleoducto Caño Limón - Coveñas | Rio Zulia - Oru,K311+500,311500,74,0.147261845560409,{AA5B91CD-A364-4346-ABB3-7C7152A84D00},8.2707199480419,-72.5055006910235
6817,Oleoducto Caño Limón - Coveñas | Toledo - Rio Zulia,K268+000,268000,89,1.50714792992073,{548A449B-C92A-4CF4-95B6-A8060F45C4A0},7.9240310969259,-72.5563520266172
6818,Oleoducto Caño Limón - Coveñas | Oru - Ayacucho,K419+000,419000,102,6.59408903943772,{F600FD6D-3C29-4F74-80E3-CD571433DD0B},8.60130871066459,-73.2564007201151
6819,Oleoducto Caño Limón - Coveñas | Samore - Toledo,K156+500,156500,22,1.58556918303235,{14AEF320-5C6A-49A3-9073-DDDE7CEE20D6},7.1267247440309,-72.3686052525579
6820,Oleoducto Caño Limón - Coveñas | Ayacucho - Coveñas,K516+000,516000,84,0.005891897355406,{35BA4CEA-9381-4428-B01C-6EE1475F7969},9.00418567637185,-73.6987500393978
6821,Oleoducto Caño Limón - Coveñas | Ayacucho - Coveñas,K728+000,728000,84,0.029508682518869,{2C0CD84A-5F6E-4A62-B0D9-86847D8413FC},9.3083212751347,-75.3287667657749
6823,Oleoducto Caño Limón - Coveñas | Ayacucho - Coveñas,K706+000,706000,84,0.044818240919497,{A012905E-8C69-42D1-9821-46F170CB6532},9.35510872242264,-75.1417917565056
6826,Oleoducto Caño Limón - Coveñas | Caño Limón - Banadia,K4+000,4000,76,0.250302837930727,{C319C0B1-6C0E-4C02-B4F2-5DDC26434BAB},6.92417602002019,-71.1951790994344
6827,Oleoducto Caño Limón - Coveñas | Toledo - Rio Zulia,K207+000,207000,89,0.794909978935996,{FF91818D-3676-4910-BB23-EE5D004C62A5},7.45115355209485,-72.5371439863912
6829,Oleoducto Caño Limón - Coveñas | Ayacucho - Coveñas,K657+000,657000,84,0.18835707017434,{745FC70C-EEFF-4CAB-8442-3A3EEEE74C09},9.43290768792218,-74.7506912287979
6830,Oleoducto Caño Limón - Coveñas | Rio Zulia - Oru,K343+500,343500,74,0.154774371805272,{5FE16BDD-0CD2-4F62-B4A1-2F16FEB9F12C},8.47834378806014,-72.6978925087129
6832,Oleoducto Caño Limón - Coveñas | Oru - Ayacucho,K393+500,393500,102,0.007589916717727,{078B74AC-D75F-4F6C-ACBF-0E9E0E5AD768},8.61728017836094,-73.0596945433208
6833,Oleoducto Caño Limón - Coveñas | Ayacucho - Coveñas,K611+500,611500,84,0.001000756783042,{C00946AD-2A48-4366-A100-FC00E18AA7A5},9.38993877231526,-74.3579275015909
6834,Oleoducto Caño Limón - Coveñas | Rio Zulia - Oru,K302+000,302000,74,0.202587050657186,{E4B6DCB3-7EF0-4C8D-A086-DE7B09BEAFF1},8.19778919431912,-72.4683814646315
6835,Oleoducto Caño Limón - Coveñas | Caño Limón - Banadia,K35+500,35500,76,0.065225869128453,{BC7FE7F6-C34C-4F93-9A23-5DCDB47B2B45},6.99512598728937,-71.4416970552711
6836,Oleoducto Caño Limón - Coveñas | Toledo - Rio Zulia,K251+500,251500,89,1.1293839039863,{2C703CBF-3090-4F18-BC8E-73C04AF8E838},7.78995451968702,-72.6052573355528
6837,Oleoducto Caño Limón - Coveñas | Oru - Ayacucho,K441+000,441000,102,0.098504112860024,{9DB7DD08-4F3B-474E-BB92-270A23698617},8.59969316780495,-73.396579342341
6838,Oleoducto Caño Limón - Coveñas | Samore - Toledo,K139+000,139000,22,2.99960994999587,{B19FA369-9969-425D-A567-F76FF9241A0B},7.07268978648998,-72.2593509744967
6840,Oleoducto Caño Limón - Coveñas | Ayacucho - Coveñas,K592+500,592500,84,0.030613807733717,{B734D7F4-A7A2-439B-A152-6D8F9C59E407},9.35297359998073,-74.1890388316796
6842,Oleoducto Caño Limón - Coveñas | Banadia - Samore,K94+500,94500,90,0.551207940712426,{90F229F7-3601-4DE6-AD89-54EAB22BC4EB},6.92853502357145,-71.9610852674576
6844,Oleoducto Caño Limón - Coveñas | Banadia - Samore,K129+500,129500,90,0.185439088054141,{2A2A7D8C-7525-413A-B0A1-F4F27B95B27B},7.04260701979348,-72.2002617438586
6845,Oleoducto Caño Limón - Coveñas | Caño Limón - Banadia,K69+500,69500,76,0.057400834404984,{55D42818-D048-4E31-81EB-29BAB608F5B5},6.93509965878985,-71.7418047695849
6846,Oleoducto Caño Limón - Coveñas | Rio Zulia - Oru,K321+000,321000,74,0.130088470474937,{09FD39C8-F1ED-417C-ADA2-0DBBA5EB377C},8.32511375500693,-72.5673120762552
6847,Oleoducto Caño Limón - Coveñas | Toledo - Rio Zulia,K267+500,267500,89,0.11874545231144,{1DE6E715-D394-46C4-9129-AB5ABF111E82},7.9199041371652,-72.5576963300899
6848,Oleoducto Caño Limón - Coveñas | Oru - Ayacucho,K439+000,439000,102,0.561558387335579,{51791E9D-E187-4A3C-9075-DDC76F7126AB},8.60464131537549,-73.380978193118
6849,Oleoducto Caño Limón - Coveñas | Samore - Toledo,K161+000,161000,22,0.0010938066882,{CEBCB378-165C-4752-ACE9-65A8F2892F44},7.1556921687292,-72.3830928386808
6850,Oleoducto Caño Limón - Coveñas | Ayacucho - Coveñas,K717+500,717500,84,0.082086162235834,{E20C3C2D-16B0-4DEB-89BE-383D29179864},9.31795764104053,-75.2396691982745
6852,Oleoducto Caño Limón - Coveñas | Ayacucho - Coveñas,K704+000,704000,84,0.031488172029581,{11AA2772-8580-45CE-A6F2-93E7A9535265},9.36068944563919,-75.1245373877625
6855,Oleoducto Caño Limón - Coveñas | Caño Limón - Banadia,K5+000,5000,76,0.033740248831378,{881D7A11-6D4D-40C1-81BA-6CEB4A5E06CE},6.92797212487664,-71.203028586637
6856,Oleoducto Caño Limón - Coveñas | Toledo - Rio Zulia,K210+000,210000,89,0.595174964111579,{6E71ED3A-E87B-4C62-B710-407632606B89},7.47194778762852,-72.5429653626401
6857,Oleoducto Caño Limón - Coveñas | Ayacucho - Coveñas,K518+000,518000,84,0.069028062259998,{3A29492D-73B6-4E9B-BEC2-B54A5214F1B4},9.02174820823825,-73.7018231020552
6859,Oleoducto Caño Limón - Coveñas | Ayacucho - Coveñas,K662+000,662000,84,0.554288928254843,{02A72C1F-3634-4231-B9B0-A11F975BFF46},9.42984290040977,-74.7928341671534
6860,Oleoducto Caño Limón - Coveñas | Rio Zulia - Oru,K356+500,356500,74,0.409854634209155,{EBF5A8FD-CDD6-4266-BCE4-2559618DEACC},8.55637073552991,-72.7764112439521
6862,Oleoducto Caño Limón - Coveñas | Caño Limón - Banadia,K10+000,10000,76,0.803394190089176,{9FD173E5-53F5-4049-A5B4-6783B58EE7FB},6.94528425422205,-71.2415001689594
6863,Oleoducto Caño Limón - Coveñas | Ayacucho - Coveñas,K765+500,765500,84,0.057860231156027,{A06AF56D-5A74-4497-BABA-2490F2FBBE0D},9.39387763110048,-75.6553609236875
6864,Oleoducto Caño Limón - Coveñas | Rio Zulia - Oru,K300+000,300000,74,0.310913178757344,{099F02B8-720A-4234-BA6C-1A104CBF7090},8.17996677853527,-72.466854712255
6865,Oleoducto Caño Limón - Coveñas | Caño Limón - Banadia,K23+500,23500,76,0.216207026311748,{8836350C-91DC-46D2-8D35-DEDDEE0937DD},6.99092819078411,-71.3426245276321
6866,Oleoducto Caño Limón - Coveñas | Toledo - Rio Zulia,K253+500,253500,89,0.095552896342044,{9C036CD1-429F-47F1-8DAA-4980DF80F2E4},7.80356711270398,-72.5945670233754
6867,Oleoducto Caño Limón - Coveñas | Oru - Ayacucho,K440+500,440500,102,0.456497176634417,{8E0EC979-44D1-4856-B079-20EAD7C0FB1F},8.60123001761321,-73.3925597855576
6868,Oleoducto Caño Limón - Coveñas | Samore - Toledo,K139+500,139500,22,1.31057850998201,{8DDB6621-E0C6-419A-A97F-91D1DA8D9B0E},7.0753641281019,-72.262434134686
6870,Oleoducto Caño Limón - Coveñas | Ayacucho - Coveñas,K589+000,589000,84,0.037614475301387,{5CDFFDA9-B603-441D-B8C0-4B05EAF3083F},9.34400422032097,-74.159544694185
6873,Oleoducto Caño Limón - Coveñas | Banadia - Samore,K122+000,122000,90,0.19774270612591,{C09C14D0-6CD0-42B1-9682-7766A7521307},7.03390038630771,-72.1500966602015
6874,Oleoducto Caño Limón - Coveñas | Ayacucho - Coveñas,K726+500,726500,84,0.043606308422508,{24E4837C-3B39-4811-8C90-A01C1E245A55},9.30230578145259,-75.3165001869616
6876,Oleoducto Caño Limón - Coveñas | Ayacucho - Coveñas,K665+500,665500,84,0.107133057577426,{25042991-D52F-451D-95A7-EAAD7E4F6B74},9.4202977710518,-74.8172007568014
6877,Oleoducto Caño Limón - Coveñas | Rio Zulia - Oru,K350+000,350000,74,0.85675732035112,{5B1AB581-689D-4F58-8674-876C0CDF92E0},8.52264605853999,-72.7352380296921
6879,Oleoducto Caño Limón - Coveñas | Oru - Ayacucho,K396+000,396000,102,0.412769454474919,{1CA68272-BBC9-4BD6-BDC1-5D417C453F71},8.61635920394231,-73.0818054715406
6880,Oleoducto Caño Limón - Coveñas | Samore - Toledo,K188+000,188000,22,0.230596921206021,{AD9FD41E-A1B3-4ED7-B0DB-D6EDFEA80AC0},7.31473685565344,-72.474203170246
6882,Oleoducto Caño Limón - Coveñas | Ayacucho - Coveñas,K699+500,699500,84,0.103688683448473,{3ADD208B-9DEB-4AC4-8F8B-DFF09771E4BA},9.37650689665398,-75.0868135730651
6883,Oleoducto Caño Limón - Coveñas | Oru - Ayacucho,K404+000,404000,102,0.122183738268135,{ECF61374-76AA-4938-9C5B-1B74A2047837},8.62580921628865,-73.1453941401088
6884,Oleoducto Caño Limón - Coveñas | Caño Limón - Banadia,K18+500,18500,76,0.006771247458254,{2D1E7156-A122-4927-BCB0-C6763717AF5E},6.96969004406865,-71.3044126813894
6885,Oleoducto Caño Limón - Coveñas | Toledo - Rio Zulia,K239+000,239000,89,2.05871730902583,{0B5BBA90-563F-4EAB-8BA5-F9EBA4EA6DF2},7.69466698735297,-72.6103346236068
6886,Oleoducto Caño Limón - Coveñas | Oru - Ayacucho,K449+500,449500,102,0.40265609960449,{D055DE04-FC7E-49EC-B77A-C2FE61C609D4},8.59183014001718,-73.4500968701467
6888,Oleoducto Caño Limón - Coveñas | Ayacucho - Coveñas,K714+000,714000,84,0.135755170478617,{3268E2FB-9E76-43CE-A687-C8F07DFF3426},9.32992646862157,-75.2100931521537
6890,Oleoducto Caño Limón - Coveñas | Ayacucho - Coveñas,K672+000,672000,84,1.5719931867359,{70112429-A8DB-4AD2-A1C7-46E35F682576},9.45475498168065,-74.8508216737696
6892,Oleoducto Caño Limón - Coveñas | Banadia - Samore,K116+000,116000,90,0.343713197281179,{1E4E2211-43AC-4105-B43A-E1FC9AA4408C},7.01301662863648,-72.1023875332107
6894,Oleoducto Caño Limón - Coveñas | Ayacucho - Coveñas,K555+000,555000,84,0.03311115140907,{424B797F-5E06-4F03-BFB2-A3CF5D4BA018},9.27600343793916,-73.8574604634352
6895,Oleoducto Caño Limón - Coveñas | Ayacucho - Coveñas,K768+500,768500,84,0.031952216990988,{720BEECE-B2B9-4E5C-9CC8-621A0840441D},9.39799589761857,-75.6824065358228
6896,Oleoducto Caño Limón - Coveñas | Rio Zulia - Oru,K334+000,334000,74,0.131914643940143,{B6D96919-C0A5-4B4A-928F-5382C08FCBDE},8.41184730850362,-72.6445447821224
6897,Oleoducto Caño Limón - Coveñas | Toledo - Rio Zulia,K280+500,280500,89,0.328346734904226,{72875AA2-D31F-45B6-A85A-EEA24F218211},8.01214988218265,-72.5066397026793
6898,Oleoducto Caño Limón - Coveñas | Oru - Ayacucho,K387+000,387000,102,0.024337214536019,{23898FEE-431D-48FF-B71A-9C1C5BDBCA13},8.60520162593458,-73.0042430362847
6899,Oleoducto Caño Limón - Coveñas | Samore - Toledo,K166+000,166000,22,0.887995858165811,{99972870-5C13-4AEC-B928-40E6C66629DB},7.17323032987682,-72.4199669172967
6901,Oleoducto Caño Limón - Coveñas | Ayacucho - Coveñas,K602+500,602500,84,0.071270689248344,{79DEAC93-438C-4648-B22A-F04F6A5BD537},9.37452184881444,-74.2774933992683
6904,Oleoducto Caño Limón - Coveñas | Caño Limón - Banadia,K53+000,53000,76,0.061455971890909,{489C24DB-AFF1-4AD0-82ED-89EB36CD548C},6.95382458133009,-71.5944829320307
6905,Oleoducto Caño Limón - Coveñas | Toledo - Rio Zulia,K222+000,222000,89,0.046535529906617,{F48B3572-689C-4AF9-9CCC-DCFFEA91FD86},7.56191083827944,-72.5791041252347
6906,Oleoducto Caño Limón - Coveñas | Oru - Ayacucho,K450+000,450000,102,0.603441725272945,{FD15044B-9BF8-454E-935F-3E139A8E3187},8.5879766039005,-73.4520629880205
6907,Oleoducto Caño Limón - Coveñas | Ayacucho - Coveñas,K485+000,485000,84,0.464055582623387,{86EE2E2B-402E-48E4-922C-B9573FB398A7},8.72851419349046,-73.6640217016599
6909,Oleoducto Caño Limón - Coveñas | Ayacucho - Coveñas,K653+000,653000,84,0.05233258105847,{30970EA5-0991-49AB-B5E8-9828C7B35446},9.45157422122504,-74.7201991810055
6910,Oleoducto Caño Limón - Coveñas | Rio Zulia - Oru,K356+000,356000,74,0.176468669905675,{B878720B-8909-4761-8B63-B18FD7FE2D7B},8.55283609839346,-72.7739643218743
6911,Oleoducto Caño Limón - Coveñas | Banadia - Samore,K98+000,98000,90,0.49494969973316,{3BCEB04A-CB6E-4181-B151-3E1EA10E4606},6.93773231742518,-71.9904413593294
6913,Oleoducto Caño Limón - Coveñas | Caño Limón - Banadia,K6+500,6500,76,0.045247916472499,{6B4076B3-94C1-4579-A40C-1C058A6DB807},6.93881709738593,-71.2113758404643
6914,Oleoducto Caño Limón - Coveñas | Ayacucho - Coveñas,K763+500,763500,84,0.080660930923719,{A2758C49-565B-43E0-A8E3-5300D0F0E4E4},9.39019096364609,-75.6375267371849
6915,Oleoducto Caño Limón - Coveñas | Rio Zulia - Oru,K306+500,306500,74,0.003312241426713,{1332F006-BD98-418D-B233-3CE4F7B108AC},8.23562387578462,-72.482397736925
6916,Oleoducto Caño Limón - Coveñas | Toledo - Rio Zulia,K264+000,264000,89,0.081176761865369,{ABBA9174-A0D8-4980-B603-23CA82927D60},7.89190965649958,-72.5704696940882
6917,Oleoducto Caño Limón - Coveñas | Oru - Ayacucho,K463+000,463000,102,1.90166873825268,{CB7212C6-FCD0-4A0F-B104-F64A0249330D},8.59867445165745,-73.5557008045815
6918,Oleoducto Caño Limón - Coveñas | Samore - Toledo,K156+000,156000,22,2.24731096866314,{EC87D916-2754-4F40-8DD2-E3576DA6BAD5},7.12554122539553,-72.3647728948721
6919,Oleoducto Caño Limón - Coveñas | Ayacucho - Coveñas,K717+000,717000,84,0.043658122592566,{CA9ECCD4-CC1A-420D-AEF9-EAB108F12178},9.31967582928637,-75.2354476341076
6921,Oleoducto Caño Limón - Coveñas | Ayacucho - Coveñas,K595+500,595500,84,0.273381266897792,{AC210DC2-6AA0-435C-8C91-4FF18E0502A9},9.36071886287608,-74.2152763731183
6924,Oleoducto Caño Limón - Coveñas | Caño Limón - Banadia,K75+500,75500,76,0.546713205873384,{4AB789FB-C7A8-42EF-AC93-0A8263D73E95},6.93543945994891,-71.7935950039241
6925,Oleoducto Caño Limón - Coveñas | Toledo - Rio Zulia,K203+000,203000,89,0.10164459765534,{F9ED4743-5EEE-4900-AB98-BBA39D8DB21B},7.42100545666807,-72.5296895180104
6926,Oleoducto Caño Limón - Coveñas | Ayacucho - Coveñas,K517+000,517000,84,0.123711472961228,{588A2A5B-7C0F-40E4-9F2A-8C6638B95149},9.01268442569321,-73.7016612228928
6928,Oleoducto Caño Limón - Coveñas | Ayacucho - Coveñas,K634+500,634500,84,0.010754851320038,{93857D40-5E47-4B07-B23E-A899D53A8BBE},9.43772802605355,-74.5609189865414
6929,Oleoducto Caño Limón - Coveñas | Rio Zulia - Oru,K341+000,341000,74,0.572467465482446,{85EC9277-2C4D-4AF2-8730-1C71898BF9AE},8.46061662640284,-72.6841110826841
6931,Oleoducto Caño Limón - Coveñas | Oru - Ayacucho,K406+000,406000,102,0.325368994500751,{3CECACD1-606B-4D55-A7B0-96EED13DCF27},8.61492353364385,-73.1569266352989
6933,Oleoducto Caño Limón - Coveñas | Ayacucho - Coveñas,K697+500,697500,84,0.102863159651504,{FF111D38-4CEF-42EB-B2E7-1C2CA7614CD8},9.38356878897033,-75.0700024307162
6934,Oleoducto Caño Limón - Coveñas | Rio Zulia - Oru,K284+000,284000,74,0.031554390338541,{ADF7B2F1-7F73-49AD-9285-8A049EFD3C24},8.04114717740345,-72.4946048187546
6935,Oleoducto Caño Limón - Coveñas | Caño Limón - Banadia,K41+000,41000,76,0.256495371006638,{94E4CDA2-703B-4C08-9ADD-84C3286CFA19},6.98301534314914,-71.4896095841628
6936,Oleoducto Caño Limón - Coveñas | Toledo - Rio Zulia,K232+000,232000,89,1.90078655655779,{93D31F5E-37C2-414B-AC39-1F6544C07B3D},7.63634484193403,-72.5997488894225
6937,Oleoducto Caño Limón - Coveñas | Oru - Ayacucho,K443+000,443000,102,0.498197825882282,{F2475884-8C22-4145-9555-D79BB922922B},8.59645900059573,-73.4107342220572
6938,Oleoducto Caño Limón - Coveñas | Ayacucho - Coveñas,K511+500,511500,84,0.001758024470898,{6328A377-30C2-44AD-9AC9-4556C859B333},8.96501424673114,-73.6907264542523
6940,Oleoducto Caño Limón - Coveñas | Ayacucho - Coveñas,K709+500,709500,84,0.003941197002371,{3A9800DF-93AC-42A8-8362-CC373AE33F7C},9.34448729208372,-75.1718433183065
6942,Oleoducto Caño Limón - Coveñas | Banadia - Samore,K95+000,95000,90,0.055996374908224,{C98BB31D-E7A0-4044-B1CF-8E29BF53101F},6.92754152139236,-71.9653495847464
6944,Oleoducto Caño Limón - Coveñas | Banadia - Samore,K132+500,132500,90,0.786794304510195,{09DCA2B2-0955-40AA-9874-663CEFA1AB06},7.04632461276288,-72.2198763103331
6945,Oleoducto Caño Limón - Coveñas | Ayacucho - Coveñas,K552+000,552000,84,0.037141649904324,{A28644D6-CB12-4ACC-B216-36EB043CE1C5},9.27099199724779,-73.8305537105749
6947,Oleoducto Caño Limón - Coveñas | Ayacucho - Coveñas,K687+500,687500,84,0.024006617618149,{A856BFF0-2636-4A44-819C-4B77757C7D43},9.41849685097965,-74.9860364355227
6948,Oleoducto Caño Limón - Coveñas | Rio Zulia - Oru,K329+500,329500,74,0.034007267269426,{6FF12C31-3009-402D-8552-4DF1B5FCF338},8.38235431781891,-72.6170076494506
6950,Oleoducto Caño Limón - Coveñas | Oru - Ayacucho,K376+000,376000,102,0.383421575036224,{F8B56EAD-7198-48DA-9362-CCB1D38F0955},8.60605707826143,-72.9260221686311
6951,Oleoducto Caño Limón - Coveñas | Samore - Toledo,K168+500,168500,22,0.088551386507187,{8374448F-EA95-4DD6-AA38-D59C20A868C6},7.17609855097386,-72.4366648228269
6953,Oleoducto Caño Limón - Coveñas | Ayacucho - Coveñas,K749+000,749000,84,0.168152060172144,{CD67EB14-DBC0-417A-9485-9B3689FA4C34},9.3641833649191,-75.5082740911907
6954,Oleoducto Caño Limón - Coveñas | Caño Limón - Banadia,K59+500,59500,76,0.399083291988566,{EF3012DE-8A69-42D4-BD9F-01ED5E2EE95C},6.94905327114329,-71.6531582276162
6955,Oleoducto Caño Limón - Coveñas | Toledo - Rio Zulia,K226+500,226500,89,0.233784186949689,{CCD90CCA-E649-4E6A-8D4B-F101D4BB2602},7.59163023426726,-72.6036932244111
